ID,gender,age,registration,belong_to_cooperative,county,subcounty,ward,trainer,first_training_date,topics_list,num_trainings_30d,num_trainings_60d,num_total_trainings,num_repeat_trainings,days_to_second_training,num_unique_trainers,adopted_within_120_days,has_second_training
ID_V111S9,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-03,"['Aflatoxin In Dairy Farming,Antimicrobial Resistance,Deworming Your Dairy Animal,Herd Health Management.,Herd Health Practices With Biodeal Products.,How To Rear Healthy Chicken With Biodeal.,Infertility In Dairy Cows,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_14D9C8,Male,Below 35,Ussd,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-08-30,['The Benefits Of Ndume App'],1.0,1.0,1,0,,1,0,0
ID_Y9JGKN,Female,Below 35,Ussd,0,Siaya,Gem,Central Gem,trainer_name_5,2024-08-01,['Calf Feeding'],1.0,1.0,1,0,,1,0,0
ID_CIVS0E,Female,Below 35,Manual,0,Siaya,Ugunja,Sigomere,trainer_name_5,2024-08-29,"['Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_L2JYU1,Female,Below 35,Manual,0,Siaya,Ugunja,Sigomere,trainer_name_5,2024-08-29,"['Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_3ZOMEV,Female,Above 35,Ussd,0,Siaya,Gem,Central Gem,trainer_name_5,2024-08-12,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_MIXAF3,Male,Below 35,Ussd,1,Nandi,Chesumei,Kaptel/Kamoiywo,trainer_name_3,2024-08-20,"['Biosecurity In Poultry Farming,How To Feed Kienyeji Chicken For Meat,How To Rear A Calf With Unga Products,Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving']",1.0,1.0,1,0,,1,0,0
ID_PSLCBH,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-06,"['Deworming And Record Keeping In Animal Health,Herd Health Management.,Herd. Health. Management,How To Rear Healthy Chicken With Biodeal.,Poultry Health Management.,Poultry Health Management. Practices,Poultry Management Practises.']",1.0,1.0,1,0,,1,0,0
ID_4CSX8V,Male,Above 35,Ussd,0,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2024-08-04,"['Calf Feeding,Dairy Health Management,Diseases In Dairy Farming,Feeding A Lactating Cow,How To Rear A Calf With Unga Products,Poultry Health Management,Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving']",1.0,1.0,1,0,,1,1,0
ID_VBACIM,Male,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-22,['Poultry Health Management.'],1.0,1.0,1,0,,1,0,0
ID_69LSAT,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-09,['The Benefits Of Ndume App'],1.0,1.0,1,0,,1,0,0
ID_A00O81,Male,Below 35,Ussd,1,Nandi,Mosop,Ndalat,trainer_name_3,2024-08-26,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow,How To Rear A Calf With Unga Products']",1.0,1.0,1,0,,1,0,0
ID_0PJ1EF,Male,Below 35,Ussd,0,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-08-21,"['Biosecurity In Poultry Farming,Calf Feeding']",1.0,1.0,1,0,,1,0,0
ID_GIATQS,Male,Below 35,Ussd,0,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-08-21,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_7IZPJY,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-19,"['Aflatoxin In Dairy Farming,Herd Health Management.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_9IYW2X,Female,Below 35,Ussd,0,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-08-19,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_QUQUG9,Male,Above 35,Ussd,0,Siaya,Gem,Central Gem,trainer_name_5,2024-08-22,"['Biosecurity In Poultry Farming,Calf Feeding,Dairy Health Management,Diseases In Dairy Farming,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Health Management']",1.0,1.0,1,0,,1,0,0
ID_Q9NIQY,Male,Above 35,Ussd,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-08-17,"['Herd Health Management.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_O4OH9F,Female,Below 35,Ussd,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-08-25,"['Herd Health Management.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_PVXVFG,Male,Below 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-16,"['How To Rear Healthy Chicken With Biodeal.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_28X4XA,Male,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-20,"['Herd Health Management.,Poultry Health Management.,Poultry Health Management..,Poultry Management Practises.,Poultry Management Practises..']",1.0,1.0,1,0,,1,0,0
ID_OAI8I2,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-22,"['Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_A98LPV,Male,Above 35,Ussd,0,Siaya,Gem,Central Gem,trainer_name_5,2024-08-22,"['Calf Feeding,Dairy Health Management,Diseases In Dairy Farming,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Health Management']",1.0,1.0,1,0,,1,0,0
ID_ATV3ZY,Male,Below 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-31,"['Herd Health Management.,Poultry Health Management..,Poultry Management Practises..,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_57SYQD,Male,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-19,"['Herd Health Management.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_VMUYW2,Female,Above 35,Ussd,1,Nandi,Mosop,Kabisaga,trainer_name_3,2024-08-09,"['Biosecurity In Poultry Farming,How To Feed Kienyeji Chicken For Meat,How To Rear Healthy Chicken With Biodeal.']",1.0,1.0,1,0,,1,0,0
ID_11I47W,Female,Above 35,Manual,1,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2024-08-19,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow,How To Rear A Calf With Unga Products']",1.0,1.0,1,0,,1,0,0
ID_P5K7Y5,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-11,"['Herd Health Management.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_ZF05C0,Female,Above 35,Ussd,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-08-30,"['Herd Health Management.,Poultry Health Management..,Poultry Management Practises..']",1.0,1.0,1,0,,1,0,0
ID_M4C8E3,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-24,"['Herd Health Management.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_IFLID0,Female,Above 35,Ussd,0,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-08-23,"['Biosecurity In Poultry Farming,Calf Feeding,Dairy Health Management,Deworming Your Dairy Animal,Diseases In Dairy Farming,Feeding A Lactating Cow,Infertility In Dairy Cows,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Health Management']",1.0,1.0,1,0,,1,0,0
ID_WEV29V,Male,Above 35,Manual,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-08-28,['Poultry Management Practises..'],1.0,1.0,1,0,,1,0,0
ID_TLR9R6,Female,Below 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-13,"['Herd Health Management.,Herd Health Practices With Biodeal Products.,How To Rear Healthy Chicken With Biodeal.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_NU9QNU,Female,Above 35,Manual,0,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-08-23,"['Biosecurity In Poultry Farming,Calf Feeding,Dairy Health Management,Deworming Your Dairy Animal,Diseases In Dairy Farming,Feeding A Lactating Cow,Infertility In Dairy Cows,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Health Management']",1.0,1.0,1,0,,1,0,0
ID_BA40WW,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-22,"['Herd Health Management.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_L5WZNE,Female,Below 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-14,"['Herd Health Management.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_T1GG5L,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-02,"['Herd Health Management.,Herd Health Practices With Biodeal Products.,How To Rear Healthy Chicken With Biodeal.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_1E5YKK,Male,Above 35,Manual,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-03,"['Herd Health Practices With Biodeal Products.,How To Rear Healthy Chicken With Biodeal.,Poultry Health Management.,Poultry Management Practises.']",1.0,1.0,1,0,,1,0,0
ID_IKXEYS,Male,Above 35,Manual,0,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-08-27,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity']",1.0,1.0,1,0,,1,0,0
ID_BKUQB5,Female,Above 35,Ussd,0,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-08-27,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity']",1.0,1.0,1,0,,1,0,0
ID_XODR99,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-08,"['Herd Health Management.,Herd Health Practices With Biodeal Products.,How To Rear Healthy Chicken With Biodeal.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_EMSOI2,Male,Below 35,Ussd,0,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-08-21,"['Biosecurity In Poultry Farming,Calf Feeding,Dairy Health Management,Diseases In Dairy Farming,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Health Management']",1.0,1.0,1,0,,1,0,0
ID_1CHBQQ,Male,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-22,"['Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_G0OTRN,Male,Below 35,Ussd,1,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-08-19,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_UMY9C6,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-09,['The Benefits Of Ndume App'],1.0,1.0,1,0,,1,0,0
ID_OJF4WB,Female,Above 35,Manual,0,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-08-26,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_XLEGKC,Male,Above 35,Ussd,0,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-08-27,"['Biosecurity In Poultry Farming,Calf Feeding,Dairy Health Management,Diseases In Dairy Farming,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Health Management']",1.0,1.0,1,0,,1,0,0
ID_OWLPI3,Female,Above 35,Manual,0,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-08-26,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity']",1.0,1.0,1,0,,1,0,0
ID_8HHEZW,Male,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-19,['Poultry Health Management.'],1.0,1.0,1,0,,1,0,0
ID_QN47IV,Female,Above 35,Ussd,0,Nandi,Mosop,Kabisaga,trainer_name_3,2024-08-13,"['Biosecurity In Poultry Farming,Control Of External Parasites With Dominex.,Dairy Nutrition With Tyari,Feeding A Lactating Cow,How To Rear Healthy Chicken With Biodeal.,Importance Of Vaccinations And Record,Pest And Disease Management In Crops,Poultry Feeding With Tyari,Successfull Breeding With Crv,Weed Management In Crop']",1.0,1.0,1,0,,1,0,0
ID_GOAJRO,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-29,"['Herd Health Management.,Poultry Health Management..,Poultry Management Practises..,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_7X2HCM,Male,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-21,"['Herd Health Management.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_7DMVOP,Male,Below 35,Ussd,0,Siaya,Gem,Central Gem,trainer_name_5,2024-08-01,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_D0HW0N,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-06,"['Aflatoxin In Dairy Farming,Antimicrobial Resistance,Deworming And Record Keeping In Animal Health,Herd Health Management.,Herd Health Practices With Biodeal Products.,How To Rear Healthy Chicken With Biodeal.,Infertility In Dairy Cows,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,1,0
ID_GKES8V,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-02,"['Herd Health Management.,Herd Health Practices With Biodeal Products.,Herd. Health. Management,How To Rear Healthy Chicken With Biodeal.,Ndume App,Poultry Health Management. Practices,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_19P2TK,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-19,"['Herd Health Management.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_L80CYV,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-02,"['Aflatoxin In Dairy Farming,Antimicrobial Resistance,Dairy Hygiene,Deworming Your Dairy Animal,Herd Health Management.,Herd Health Practices With Biodeal Products.,How To Rear Healthy Chicken With Biodeal.,Infertility In Dairy Cows,Ndume App,Poultry Health Management..,Poultry Management Practises.,Poultry Management Practises..,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_MU1AYJ,Female,Above 35,Ussd,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-08-23,"['Herd Health Management.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_EE6TG3,Female,Above 35,Manual,1,Siaya,Alego Usonga,West Alego,trainer_name_5,2024-08-10,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_2I3410,Female,Above 35,Manual,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-02,['How To Rear Healthy Chicken With Biodeal.'],1.0,1.0,1,0,,1,0,0
ID_H5G7O1,Male,Above 35,Manual,0,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-08-27,['Biosecurity In Poultry Farming'],1.0,1.0,1,0,,1,0,0
ID_P7W2LV,Female,Above 35,Ussd,0,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-08-23,"['Biosecurity In Poultry Farming,Calf Feeding,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity']",1.0,1.0,1,0,,1,0,0
ID_FL92IQ,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-12,"['Herd Health Management.,Herd Health Practices With Biodeal Products.,How To Rear Healthy Chicken With Biodeal.,Poultry Health Management.,Poultry Management Practises.,Poultry Management Practises..,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_US4814,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-18,"['Poultry Health Management.,Poultry Management Practises.']",1.0,1.0,1,0,,1,0,0
ID_AWJLQ3,Male,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-06,"['Deworming Your Dairy Animal,Herd Health Management.,Infertility In Dairy Cows,Poultry Health Management.,Poultry Health Management..,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_WT0RR0,Female,Above 35,Ussd,1,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-08-19,"['Biosecurity In Poultry Farming,Calf Feeding,Dairy Health Management,Diseases In Dairy Farming,Feeding A Lactating Cow,Poultry Health Management']",1.0,1.0,1,0,,1,0,0
ID_4GBD0D,Male,Above 35,Manual,1,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2024-08-23,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow,How To Rear A Calf With Unga Products']",1.0,1.0,1,0,,1,0,0
ID_02S37N,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-26,"['Herd Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_9AG4O6,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-02,"['Herd Health Practices With Biodeal Products.,How To Rear Healthy Chicken With Biodeal.,Ndume App']",1.0,1.0,1,0,,1,0,0
ID_MTTX8N,Male,Below 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-22,"['Herd Health Management.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_7X1R2T,Male,Above 35,Ussd,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-08-30,"['Herd Health Management.,Poultry Health Management..,Poultry Management Practises..,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_30VGSH,Male,Below 35,Ussd,0,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-08-27,"['Biosecurity In Poultry Farming,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity']",1.0,1.0,1,0,,1,0,0
ID_Y20N79,Female,Above 35,Ussd,0,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-08-31,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_K2VESN,Male,Above 35,Manual,0,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-08-26,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity']",1.0,1.0,1,0,,1,0,0
ID_0N3ODM,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-06,"['Deworming Your Dairy Animal,Herd Health Management.,Infertility In Dairy Cows,Poultry Health Management.,Poultry Health Management..,Poultry Management Practises.,Poultry Management Practises..']",1.0,1.0,1,0,,1,0,0
ID_7XR3PN,Male,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-11,"['Herd Health Management.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_RKKQVS,Female,Above 35,Manual,1,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2024-08-16,"['Benfits Of Sistema Biogas,Biosecurity In Poultry Farming,Calf Feeding,Dairy Health Management,Dairy Nutrition With Tyari,Diseases In Dairy Farming,Feeding A Lactating Cow,How To Manage Pest And Diseases At Harvesting Stage.,How To Rear Healthy Chicken With Biodeal.,Importance Of Vaccinating Against East Coast Fever (Ecf),Importance Of Vaccinations And Record,Livestock Management Practices,Livestock Management Practices..,Milking Hygiene,Personal Protective Equipment (Ppe),Pest And Disease Management In Maize And Beans,Pest And Diseases At Harvesting Stage,Poultry And Dairy Feeding With Tyari Feeds,Poultry Diseases And Biosecurity,Poultry Feeding With Tyari,Weed Management In Crop']",1.0,1.0,1,0,,1,0,0
ID_QDFCIN,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-16,"['Herd Health Practices With Biodeal Products.,How To Rear Healthy Chicken With Biodeal.,Poultry Health Management.,Poultry Management Practises.']",1.0,1.0,1,0,,1,0,0
ID_C7314J,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-06,"['Deworming And Record Keeping In Animal Health,Herd Health Management.,Herd Health Practices With Biodeal Products.,How To Rear Healthy Chicken With Biodeal.,Poultry Health Management.,Poultry Management Practises.,Poultry Management Practises..,Why You Should Vaccinate Your Animals']",1.0,1.0,1,0,,1,0,0
ID_2ET6KW,Female,Below 35,Ussd,1,Siaya,Gem,Central Gem,trainer_name_5,2024-08-01,['Biosecurity In Poultry Farming'],1.0,1.0,1,0,,1,0,0
ID_N9VYWU,Male,Above 35,Manual,0,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-08-28,"['Biosecurity In Poultry Farming,Calf Feeding,Dairy Health Management,Diseases In Dairy Farming,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Health Management']",1.0,1.0,1,0,,1,0,0
ID_MCVQQA,Female,Above 35,Manual,0,Nandi,Mosop,Ndalat,trainer_name_3,2024-08-26,['How To Rear A Calf With Unga Products'],1.0,1.0,1,0,,1,0,0
ID_AT5EM4,Female,Below 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-01,"['Herd Health Management.,Herd Health Practices With Biodeal Products.,How To Rear Healthy Chicken With Biodeal.,Ndume App,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_UIK5PH,Female,Below 35,Manual,1,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-08-26,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity']",1.0,1.0,1,0,,1,0,0
ID_LOB5J9,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-22,"['Herd Health Management.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_FSSDRB,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-08,"['Aflatoxin In Dairy Farming,Antimicrobial Resistance,Deworming And Record Keeping In Animal Health,Herd Health Management.,Herd Health Practices With Biodeal Products.,How To Rear Healthy Chicken With Biodeal.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App,Why You Should Vaccinate Your Animals']",1.0,1.0,1,0,,1,0,0
ID_8BQ6UD,Female,Below 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-13,"['Herd Health Management.,Herd Health Practices With Biodeal Products.,Poultry Health Management.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
